univCanon,univRaw,year,type,detail,dept,quota,comp,addPass,g50,g70
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도경영물류학과,,5.31,3,3.54,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,철도경영물류학과,,5.50,4,3.14,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,철도AI데이터공학부(철도인공지능전공 철도데이터사이언스전공),29,4.31,21,3.52,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도AI데이터공학부(철도인공지능전공 철도데이터사이언스전공),,4.85,24,3.52,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,철도AI데이터공학부(철도인공지능전공 철도데이터사이언스전공),,5.25,6,4.12,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,철도운전시스템공학과,15,7.12,3,2.36,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도운전시스템공학과,,8.24,7,2.48,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,철도운전시스템공학과,,10.33,1,3.40,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,철도차량시스템공학과,13,5.33,1,3.27,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도차량시스템공학과,,6.20,6,3.31,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,철도차량시스템공학과,,6.00,0,3.69,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,철도인프라공학과,13,7.14,6,3.44,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도인프라공학과,,7.07,3,3.95,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,철도인프라공학과,,4.67,3,4.91,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,철도전기정보공학과,13,5.08,10,3.21,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도전기정보공학과,,5.77,1,3.64,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,철도전기정보공학과,,4.33,4,4.12,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,철도대학자유전공학부,10,8.70,6,3.10,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,철도대학자유전공학부,,6.40,4,3.70,
한국교통대학교,한국교통대학교,2026,종합전형,학생부종합 II 전형,자유전공학부,11,8.64,19,4.73,
한국교통대학교,한국교통대학교,2025,종합전형,학생부종합 II 전형,자유전공학부,,6.55,10,4.58,
한국교통대학교,한국교통대학교,2024,종합전형,학생부종합 II 전형,자유전공학부,,4.20,1,5.03,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,기계공학과,51,4.47,118,4.02,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,기계공학과,,5.11,104,4.10,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,기계공학과,,5.61,27,4.26,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,전기공학과,34,5.21,53,3.88,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,전기공학과,,4.22,51,4.05,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,전기공학과,,9.30,19,3.91,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,전자공학과,83,4.24,136,4.19,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,전자공학과,,4.53,161,4.45,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,전자공학과,,4.79,72,4.59,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),74,5.91,147,4.43,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),,4.89,161,4.76,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),,4.55,54,4.70,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,화공생물공학과,26,4.12,53,4.13,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,화공생물공학과,,5.39,50,4.29,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,화공생물공학과,,3.34,28,3.90,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,반도체신소재공학과,31,4.52,41,3.96,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,반도체신소재공학과,,4.53,53,4.28,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,반도체신소재공학과,,4.52,24,3.28,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,나노화학소재공학과,25,3.64,41,4.29,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,나노화학소재공학과,,5.11,35,,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,나노화학소재공학과,,3.29,28,5.02,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,안전공학과,22,4.23,35,4.30,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,안전공학과,,4.67,30,4.16,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,안전공학과,,3.73,21,4.56,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,건축공학과,20,6.25,42,2.46,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,건축공학과,,5.19,36,4.32,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,건축공학과,,3.75,20,4.48,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,건축학과(5년제),8,7.22,23,3.14,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,건축학과(5년제),,8.67,7,3.30,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,건축학과(5년제),,13.64,10,3.41,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,커뮤니케이션디자인학과,7,6.43,32,3.82,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,커뮤니케이션디자인학과,,12.29,26,,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,커뮤니케이션디자인학과,,9.29,7,4.45,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,나노메디컬공학부(바이오메디컬전공 제약바이오전공),17,4.76,25,4.29,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,자동차공학과,35,6.91,61,4.34,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,자동차공학과,,6.04,53,4.62,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,자동차공학과,,1.15,23,4.43,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,항공모빌리티학부(항공기계설계전공 드론공학전공),19,7.00,32,3.47,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,항공모빌리티학부(항공기계설계전공 드론공학전공),,9.35,44,4.04,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,항공모빌리티학부(항공기계설계전공 드론공학전공),,4.71,27,4.60,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,컴퓨터공학과,37,3.32,62,4.22,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,컴퓨터공학과,,4.41,48,3.71,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,컴퓨터공학과,,5.17,35,3.84,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,AI소프트웨어학과,16,6.31,54,4.12,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,AI소프트웨어학과,,3.88,27,3.89,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,AI소프트웨어학과,,4.50,15,3.83,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,산업경영공학과,23,7.83,24,4.28,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,산업경영공학과,,3.88,34,4.83,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,산업경영공학과,,3.09,21,4.71,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,산업디자인학과,8,7.00,18,3.97,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,산업디자인학과,,6.00,12,4.13,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,산업디자인학과,,8.71,7,3.72,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,영어영문학과,36,6.06,86,4.19,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,영어영문학과,,7.32,65,4.49,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,영어영문학과,,3.74,34,5.17,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,중국어학과,25,9.72,44,4.39,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,중국어학과,,6.31,52,5.17,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,중국어학과,,2.75,14,5.39,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,한국어문학과,11,5.09,12,3.79,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,한국어문학과,,8.00,24,4.12,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,한국어문학과,,4.00,12,5.14,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,스포츠의학과,13,4.54,4,4.42,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,스포츠의학과,,5.54,10,4.81,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,스포츠의학과,,7.69,13,4.26,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,행정학과,27,5.85,56,3.72,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,행정학과,,5.52,70,3.92,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,행정학과,,8.65,23,2.90,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,행정정보융합학과,16,5.88,15,3.92,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,행정정보융합학과,,6.35,38,4.30,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,행정정보융합학과,,4.40,15,4.53,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,경영학과,16,6.50,36,3.35,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,경영학과,,7.76,42,3.50,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,경영학과,,11.94,15,3.55,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,융합경영학과,10,5.40,17,3.68,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,융합경영학과,,7.27,28,3.77,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,융합경영학과,,5.90,8,3.95,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,국제무역학과,11,5.27,28,3.47,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,국제무역학과,,11.33,18,3.74,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,국제무역학과,,4.82,10,4.56,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,사회복지학과,14,7.64,32,3.65,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,사회복지학과,,8.57,42,3.78,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,사회복지학과,,12.25,12,3.86,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,유아교육학과,8,11.89,27,3.31,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,유아교육학과,,6.11,35,3.75,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,유아교육학과,,7.00,13,3.80,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,간호학과,18,5.56,33,2.83,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,간호학과,,9.00,31,2.83,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,간호학과,,16.89,17,2.58,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,물리치료학과,18,11.11,45,2.90,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,물리치료학과,,11.89,67,3.13,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,물리치료학과,,10.79,19,3.02,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,응급구조학과,17,12.06,42,3.48,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,응급구조학과,,10.17,66,3.92,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,응급구조학과,,14.47,17,2.56,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,식품공학과,12,5.82,89,4.48,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,식품공학과,,4.94,84,4.63,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,식품공학과,,5.16,30,4.69,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,식품영양학과,9,5.82,89,4.48,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,식품영양학과,,4.94,84,4.63,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,식품영양학과,,5.16,30,4.69,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,생명공학과,9,5.82,89,4.48,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,생명공학과,,4.94,84,4.63,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,생명공학과,,5.16,30,4.69,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,생명자유전공학부,4,18.75,8,4.58,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,생명자유전공학부,,4.25,11,,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,철도경영물류학과,10,7.75,19,2.58,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,철도경영물류학과,,11.67,24,2.60,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,철도경영물류학과,,8.16,19,2.85,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,철도AI데이터공학부(철도인공지능전공 철도데이터사이언스전공),5,11.40,4,2.49,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,철도AI데이터공학부(철도인공지능전공 철도데이터사이언스전공),,15.00,7,2.81,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,철도AI데이터공학부(철도인공지능전공 철도데이터사이언스전공),,5.52,23,3.37,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,철도운전시스템공학과,4,15.00,18,1.74,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,철도운전시스템공학과,,15.57,15,1.85,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,철도운전시스템공학과,,16.50,12,2.05,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,철도차량시스템공학과,4,12.43,9,2.26,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,철도차량시스템공학과,,13.71,23,2.64,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,철도차량시스템공학과,,7.50,11,2.93,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,철도인프라공학과,4,12.25,14,2.65,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,철도인프라공학과,,16.88,20,2.84,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,철도인프라공학과,,6.25,12,3.27,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,철도전기정보공학과,4,8.00,14,2.81,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,철도전기정보공학과,,10.29,12,2.29,
한국교통대학교,한국교통대학교,2024,교과전형,일반전형,철도전기정보공학과,,6.08,12,2.74,
한국교통대학교,한국교통대학교,2026,교과전형,일반전형,자유전공학부,65,11.45,114,4.03,
한국교통대학교,한국교통대학교,2025,교과전형,일반전형,자유전공학부,,6.71,34,4.60,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,기계공학과,6,4.50,9,4.29,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,기계공학과,,6.00,4,4.45,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,기계공학과,,3.33,6,4.95,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,전기공학과,4,3.75,3,2.74,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,전기공학과,,4.00,2,1.63,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,전기공학과,,6.00,6,3.99,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,전자공학과,12,4.17,13,4.37,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,전자공학과,,3.67,14,4.55,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,전자공학과,,3.78,4,4.50,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),11,3.91,8,4.75,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),,5.17,8,4.39,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),,3.67,6,4.90,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,화공생물공학과,5,5.40,4,4.28,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,화공생물공학과,,4.33,9,5.06,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,화공생물공학과,,4.33,3,4.00,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,반도체신소재공학과,4,5.50,6,4.51,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,반도체신소재공학과,,6.33,4,4.29,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,반도체신소재공학과,,5.00,6,5.49,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,나노화학소재공학과,5,3.60,1,4.48,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,나노화학소재공학과,,5.33,2,4.30,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,나노화학소재공학과,,4.33,5,5.59,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,안전공학과,4,3.25,3,4.20,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,안전공학과,,6.00,2,2.96,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,안전공학과,,2.00,2,4.76,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,건축공학과,4,2.75,1,4.40,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,건축공학과,,4.00,0,4.08,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,건축공학과,,3.00,2,3.94,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,건축학과(5년제),2,4.00,0,1.62,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,건축학과(5년제),,5.00,0,2.57,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,건축학과(5년제),,9.00,2,3.50,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,커뮤니케이션디자인학과,1,8.00,0,3.03,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,커뮤니케이션디자인학과,,4.00,0,4.79,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,커뮤니케이션디자인학과,,6.00,,,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,나노메디컬공학부(바이오메디컬전공 제약바이오전공),3,4.00,1,4.58,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,자동차공학과,4,4.20,2,4.56,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,자동차공학과,,5.33,2,4.51,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,자동차공학과,,4.33,2,5.11,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,항공모빌리티학부(항공기계설계전공 드론공학전공),5,8.80,4,2.90,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,항공모빌리티학부(항공기계설계전공 드론공학전공),,3.67,3,5.92,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,항공모빌리티학부(항공기계설계전공 드론공학전공),,3.33,1,4.14,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,컴퓨터공학과,6,3.17,6,3.98,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,컴퓨터공학과,,3.50,4,3.94,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,컴퓨터공학과,,4.00,1,4.18,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,AI소프트웨어학과,2,15.50,6,2.61,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,AI소프트웨어학과,,4.00,6,5.08,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,AI소프트웨어학과,,5.00,1,3.46,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,산업경영공학과,4,5.50,1,4.60,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,산업경영공학과,,5.00,2,4.82,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,산업경영공학과,,4.50,2,3.61,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,산업디자인학과,,7.00,1,3.79,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,산업디자인학과,,5.00,3,4.96,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,영어영문학과,6,3.83,2,4.10,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,영어영문학과,,5.00,8,4.32,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,영어영문학과,,4.75,4,4.57,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,중국어학과,4,6.50,3,4.25,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,중국어학과,,6.00,1,4.79,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,중국어학과,,3.33,1,5.49,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,한국어문학과,2,5.50,4,3.93,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,한국어문학과,,4.00,0,4.66,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,한국어문학과,,3.00,1,4.43,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,스포츠의학과,2,5.00,0,4.83,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,스포츠의학과,,4.00,0,5.13,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,스포츠의학과,,3.50,1,4.30,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,행정학과,3,5.00,0,3.51,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,행정학과,,4.33,1,4.25,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,행정학과,,7.67,0,3.22,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,행정정보융합학과,2,4.50,2,4.08,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,행정정보융합학과,,16.00,2,4.11,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,행정정보융합학과,,3.00,1,6.17,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,경영학과,3,3.33,1,4.13,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,경영학과,,8.50,2,2.87,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,경영학과,,6.50,1,3.53,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,융합경영학과,2,3.50,5,4.20,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,융합경영학과,,9.00,4,3.11,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,융합경영학과,,4.00,0,4.36,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,국제무역학과,2,6.00,1,3.80,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,국제무역학과,,6.00,1,4.43,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,국제무역학과,,4.00,0,2.90,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,사회복지학과,2,5.50,5,3.32,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,사회복지학과,,9.50,7,3.42,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,사회복지학과,,5.50,0,4.24,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,유아교육학과,2,3.50,2,4.16,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,유아교육학과,,7.00,1,3.38,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,유아교육학과,,5.00,0,1.86,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,간호학과,8,4.75,19,3.15,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,간호학과,,6.38,10,2.52,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,간호학과,,11.50,8,2.78,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,물리치료학과,3,5.33,2,1.58,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,물리치료학과,,15.50,2,1.52,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,물리치료학과,,17.50,3,3.28,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,응급구조학과,3,5.00,7,3.95,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,응급구조학과,,9.00,2,3.33,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,응급구조학과,,8.00,2,2.50,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,식품공학과,3,3.17,4,4.53,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,식품공학과,,5.25,7,4.32,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,식품공학과,,6.50,1,4.04,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,식품영양학과,2,3.17,4,4.53,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,식품영양학과,,5.25,7,4.32,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,식품영양학과,,6.50,1,4.04,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재전형,생명공학과,2,3.17,4,4.53,
한국교통대학교,한국교통대학교,2025,교과전형,지역인재전형,생명공학과,,5.25,7,4.32,
한국교통대학교,한국교통대학교,2024,교과전형,지역인재전형,생명공학과,,6.50,1,4.04,
한국교통대학교,한국교통대학교,2026,교과전형,지역인재저소득전형,간호학과,2,5.00,1,3.15,
한국교통대학교,한국교통대학교,2026,교과전형,사회기여및배려자전형,기계공학과,1,10.00,2,4.29,
한국교통대학교,한국교통대학교,2025,교과전형,사회기여및배려자전형,기계공학과,,5.00,1,5.14,
한국교통대학교,한국교통대학교,2024,교과전형,사회기여및배려자전형,기계공학과,,4.00,0,,
한국교통대학교,한국교통대학교,2026,교과전형,사회기여및배려자전형,전기공학과,1,5.00,1,3.46,
한국교통대학교,한국교통대학교,2025,교과전형,사회기여및배려자전형,전기공학과,,5.00,,,
한국교통대학교,한국교통대학교,2024,교과전형,사회기여및배려자전형,전기공학과,,5.00,5,4.15,
한국교통대학교,한국교통대학교,2026,교과전형,사회기여및배려자전형,전자공학과,3,7.00,3,4.23,
한국교통대학교,한국교통대학교,2025,교과전형,사회기여및배려자전형,전자공학과,,5.33,3,4.22,
한국교통대학교,한국교통대학교,2024,교과전형,사회기여및배려자전형,전자공학과,,6.67,1,4.35,
한국교통대학교,한국교통대학교,2026,교과전형,사회기여및배려자전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),3,7.33,2,4.13,
한국교통대학교,한국교통대학교,2025,교과전형,사회기여및배려자전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),,6.33,5,4.81,
한국교통대학교,한국교통대학교,2024,교과전형,사회기여및배려자전형,건설환경도시교통공학부(사회기반공학 환경공학 도시교통공학),,4.33,0,3.42,
한국교통대학교,한국교통대학교,2026,교과전형,사회기여및배려자전형,화공생물공학과,1,7.00,1,,
한국교통대학교,한국교통대학교,2025,교과전형,사회기여및배려자전형,화공생물공학과,,5.00,1,5.25,
한국교통대학교,한국교통대학교,2024,교과전형,사회기여및배려자전형,화공생물공학과,,3.00,,,
